"input","inputLength","library","engine","time"
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003971291866028708
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003588516746411483
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00036792452830188677
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00040094339622641514
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039622641509433966
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00037264150943396224
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00036792452830188677
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00040094339622641514
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003867924528301887
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003915094339622642
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00043867924528301886
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003632075471698113
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0005141509433962264
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0004528301886792453
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00035377358490566035
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003584905660377358
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003632075471698113
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003584905660377358
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039622641509433966
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003584905660377358
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003773584905660377
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003584905660377358
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003584905660377358
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003632075471698113
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00035377358490566035
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00035377358490566035
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003915094339622642
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00037264150943396224
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00037264150943396224
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.000410377358490566
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00036792452830188677
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039622641509433966
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003632075471698113
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00035377358490566035
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003674418604651163
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00040465116279069766
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.000386046511627907
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039534883720930233
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003906976744186047
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00040465116279069766
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00040930232558139535
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00042790697674418605
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039999999999999996
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.000386046511627907
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0006651162790697674
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003767441860465116
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039999999999999996
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003813953488372093
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00042325581395348836
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003767441860465116
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003767441860465116
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039534883720930233
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003813953488372093
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.008272727272727272
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.003
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.004296296296296296
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.00353125
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0024411764705882352
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.004264705882352941
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0034705882352941177
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002382352941176471
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0024705882352941176
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002588235294117647
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0025588235294117644
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.005117647058823529
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002411764705882353
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002382352941176471
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002411764705882353
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002382352941176471
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002411764705882353
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0042058823529411765
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002235294117647059
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002382352941176471
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0022941176470588237
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0022058823529411764
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002735294117647059
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0032647058823529413
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0023529411764705885
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0031470588235294117
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002323529411764706
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002382352941176471
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.004147058823529412
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.002235294117647059
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0022941176470588237
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0022647058823529412
"markdown-it/benchmark/samples/README.md",7774,"showdown","Firefox",0.0022941176470588237
